"Gene.ID"	"Gene.symbol"
"3805"	"KIR2DL4"
"285343"	"TCAIM"
"222659"	"PXT1"
"375189"	"PFN4"
"55359"	"STYK1"
"3887"	"KRT81"
"399979"	"SNX19"
"100132341///124411"	"CLUHP3///ZNF720"
"55701"	"ARHGEF40"
"1437"	"CSF2"
"7732"	"RNF112"
"55280"	"CWF19L1"
"89894"	"TMEM116"
"171024"	"SYNPO2"
"2990"	"GUSB"
"4041"	"LRP5"
"51438"	"MAGEC2"
"54777"	"CFAP46"
"102724965"	"LOC102724965"
"84322"	"C18orf12"
"10149"	"ADGRG2"
"26219"	"OR1J4"
"92482"	"BBIP1"
""	""
"6160"	"RPL31"
""	""
"574407"	"C1orf145"
"23765"	"IL17RA"
"51068"	"NMD3"
""	""
"4606"	"MYBPC2"
""	""
"429"	"ASCL1"
""	""
"3159"	"HMGA1"
""	""
""	""
"10562"	"OLFM4"
"100506413"	"DOCK4-AS1"
"80099"	"C7orf69"
"8034"	"SLC25A16"
"55186"	"SLC25A36"
"129285"	"PPP1R21"
"64150"	"DIO3OS"
""	""
""	""
"101929872"	"LOC101929872"
"7134"	"TNNC1"
""	""
"6689"	"SPIB"
"4707"	"NDUFB1"
"84864"	"MINA"
"166793"	"ZBTB49"
""	""
""	""
"100862662"	"ALDH1L1-AS2"
"7586"	"ZKSCAN1"
""	""
"63946"	"DMRTC2"
"905"	"CCNT2"
"56180"	"MOSPD1"
"10960"	"LMAN2"
"163131"	"ZNF780B"
"93649"	"MYOCD"
"54920"	"DUS2"
"79723"	"SUV39H2"
""	""
"440864///2956"	"LOC440864///MSH6"
"92154"	"MTSS1L"
"5601"	"MAPK9"
""	""
"23390"	"ZDHHC17"
"57189"	"KIAA1147"
"23786"	"BCL2L13"
"7399"	"USH2A"
"23129"	"PLXND1"
"27131"	"SNX5"
""	""
"51510"	"CHMP5"
"686"	"BTD"
"5602"	"MAPK10"
"79943"	"ZNF696"
"54951"	"COMMD8"
"858"	"CAV2"
"408"	"ARRB1"
""	""
"79649"	"MAP7D3"
"27115"	"PDE7B"
"80122"	"MAP3K19"
""	""
"23363"	"OBSL1"
"54900"	"LAX1"
""	""
"63035"	"BCORL1"
"5726"	"TAS2R38"
"966"	"CD59"
"115"	"ADCY9"
""	""
"444"	"ASPH"
"2596"	"GAP43"
"84062"	"DTNBP1"
"10746"	"MAP3K2"
"88455"	"ANKRD13A"
""	""
"51071"	"DERA"
"30848"	"CTAG2"
""	""
"553103"	"LOC553103"
""	""
"644634///388692///57234"	"FAM231D///LOC388692///LINC00869"
"9068"	"ANGPTL1"
"55080"	"TAPBPL"
""	""
"221895"	"JAZF1"
"23549"	"DNPEP"
"283237"	"TTC9C"
""	""
"3268"	"AGFG2"
""	""
"104"	"ADARB1"
"23325"	"KIAA1033"
""	""
"285593"	"LOC285593"
"55282"	"LRRC36"
"1140"	"CHRNB1"
"79872"	"CBLL1"
"91689"	"SMDT1"
"9541"	"CIR1"
"57493"	"HEG1"
"157680"	"VPS13B"
""	""
""	""
"28560"	"TRBV27"
"118813"	"ZFYVE27"
""	""
"170692"	"ADAMTS18"
"128653"	"C20orf141"
"285237"	"C3orf38"
"100133308"	"RSU1P2"
"3010"	"HIST1H1T"
"57720"	"GPR107"
""	""
"3895"	"KTN1"
"339487"	"ZBTB8OS"
"89795"	"NAV3"
""	""
""	""
"148932"	"MOB3C"
"55709"	"KBTBD4"
"80131"	"LRRC8E"
"665"	"BNIP3L"
"23335"	"WDR7"
""	""
"113130"	"CDCA5"
"26262"	"TSPAN17"
""	""
""	""
"100628315"	"DNM3OS"
"4967"	"OGDH"
"53905"	"DUOX1"
"84747"	"UNC119B"
"51806"	"CALML5"
"170394"	"PWWP2B"
"119467"	"CLRN3"
""	""
"10328"	"EMC8"
"23435"	"TARDBP"
""	""
"2119"	"ETV5"
""	""
""	""
"1285"	"COL4A3"
""	""
""	""
""	""
""	""
"5286"	"PIK3C2A"
"101927673///55611"	"LOC101927673///OTUB1"
"6305"	"SBF1"
"3691"	"ITGB4"
"3776"	"KCNK2"
"83888"	"FGFBP2"
""	""
"10449"	"ACAA2"
"554206"	"LOC554206"
"440101"	"FLJ12825"
"57555"	"NLGN2"
""	""
"84262"	"PSMG3"
""	""
"54058"	"C21orf58"
"50618"	"ITSN2"
""	""
"3848"	"KRT1"
""	""
"55615"	"PRR5"
"828"	"CAPS"
"284379"	"LOC284379"
"285492"	"LINC00955"
"284274"	"SMIM21"
"51032"	"CELA2B"
"89849"	"ATG16L2"
"100506714"	"NUP50-AS1"
"51079"	"NDUFA13"
""	""
"395"	"ARHGAP6"
"145845"	"LOC145845"
"91156"	"IGFN1"
""	""
""	""
"140685"	"ZBTB46"
"9719"	"ADAMTSL2"
"83891"	"SNX25"
"3480"	"IGF1R"
"3119"	"HLA-DQB1"
"647070"	"LOC647070"
"100128644"	"LOC100128644"
"5903"	"RANBP2"
"25831"	"HECTD1"
"83855"	"KLF16"
"8894"	"EIF2S2"
""	""
"55329"	"MNS1"
""	""
"9266"	"CYTH2"
""	""
"2130"	"EWSR1"
"730112"	"FAM166B"
"105373418"	"LOC105373418"
"2857"	"GPR34"
""	""
"4287"	"ATXN3"
"9956"	"HS3ST2"
"1586"	"CYP17A1"
""	""
"3910"	"LAMA4"
"6132"	"RPL8"
"101929450"	"LOC101929450"
""	""
"88"	"ACTN2"
"285300"	"LOC285300"
""	""
"4311"	"MME"
"26137"	"ZBTB20"
"4000"	"LMNA"
"11147"	"HHLA3"
"64762"	"GAREM1"
"283450"	"HECTD4"
""	""
""	""
"64858"	"DCLRE1B"
"54512"	"EXOSC4"
"84226"	"C2orf16"
"114794"	"ELFN2"
"7341"	"SUMO1"
"64939"	"SMNP"
""	""
"728621///79717"	"CCDC30///PPCS"
"55835"	"CENPJ"
"5130"	"PCYT1A"
""	""
"26255"	"PTTG3P"
"55607"	"PPP1R9A"
"3486"	"IGFBP3"
"100507178"	"SLFNL1-AS1"
""	""
"2037"	"EPB41L2"
"53836"	"GPR87"
"4613"	"MYCN"
"92960"	"PEX11G"
"100506282"	"LOC100506282"
"114299"	"PALM2"
"57410"	"SCYL1"
"642597"	"AKAIN1"
""	""
"23263"	"MCF2L"
"8406"	"SRPX"
"84628"	"NTNG2"
""	""
""	""
"51275"	"MAPKAPK5-AS1"
"79092"	"CARD14"
"51710"	"ZNF44"
"63970"	"TP53AIP1"
"100507254"	"LINC01013"
"54901"	"CDKAL1"
"7994"	"KAT6A"
"420"	"ART4"
"7932"	"OR2H2"
"222236"	"NAPEPLD"
"101930306///730092///653390///54700"	"LOC101930306///RRN3P1///RRN3P2///RRN3"
""	""
""	""
"101928201"	"LOC101928201"
"38"	"ACAT1"
"10897"	"YIF1A"
""	""
"57599"	"WDR48"
"55591"	"VEZT"
"57554"	"LRRC7"
"9117"	"SEC22C"
"83737"	"ITCH"
"6095"	"RORA"
"6092"	"ROBO2"
""	""
""	""
"27346"	"TMEM97"
"23431"	"AP4E1"
"2170"	"FABP3"
"51322"	"WAC"
"399948"	"COLCA1"
"5680"	"PSG11"
""	""
"54626"	"HES2"
"8347///8346///8344///8343///8339"	"HIST1H2BC///HIST1H2BI///HIST1H2BE///HIST1H2BF///HIST1H2BG"
""	""
""	""
"440957"	"SMIM4"
"647589"	"ANHX"
"25821"	"MTO1"
"54856"	"GON4L"
"1590///1589"	"CYP21A1P///CYP21A2"
"100526767///51652"	"RNF103-CHMP3///CHMP3"
"133015"	"PACRGL"
"100506939"	"PRKG1-AS1"
""	""
"51727"	"CMPK1"
""	""
""	""
""	""
"319089"	"TTC6"
"9517"	"SPTLC2"
"84684"	"INSM2"
"646113"	"LINC00643"
"11164"	"NUDT5"
"23164"	"MPRIP"
""	""
"445347///6983///6967"	"TARP///TRGV9///TRGC2"
"147945"	"NLRP4"
"728658///26819///26818///26817///26816///23521"	"RPL13AP5///SNORD32A///SNORD33///SNORD34///SNORD35A///RPL13A"
""	""
""	""
"283788"	"LOC283788"
""	""
"64753"	"CCDC136"
"152330"	"CNTN4"
""	""
"64231"	"MS4A6A"
""	""
"55892"	"MYNN"
"50939"	"IMPG2"
"776"	"CACNA1D"
"55359"	"STYK1"
"6815"	"STYX"
"1263"	"PLK3"
"953"	"ENTPD1"
""	""
"28954"	"REM1"
"4943"	"TBC1D25"
"285016"	"FAM150B"
""	""
"4488"	"MSX2"
"101928487"	"LOC101928487"
""	""
"100421589"	"LRRC37A7P"
"150280"	"HORMAD2"
"255082"	"CASC2"
"55106"	"SLFN12"
""	""
"84296"	"GINS4"
"60314"	"C12orf10"
""	""
"101929592"	"LOC101929592"
""	""
"57461"	"ISY1"
"10221"	"TRIB1"
"9037"	"SEMA5A"
"1513"	"CTSK"
"79695"	"GALNT12"
""	""
"55315"	"SLC29A3"
"51690"	"LSM7"
""	""
""	""
"6500"	"SKP1"
"55521"	"TRIM36"
"101929964///644873"	"LOC101929964///LINC01184"
"49856"	"WRAP73"
"653583"	"PHLDB3"
""	""
"339669"	"TEX33"
"355"	"FAS"
"25941"	"TPGS2"
"56114///56113///56112///56111///56110///56109///56108///56107///56106///56105///56104///56103///56102///56101///56100///56099///56098///56097///26025///9708///8641///5098"	"PCDHGA1///PCDHGA2///PCDHGA3///PCDHGA4///PCDHGA5///PCDHGA6///PCDHGA7///PCDHGA9///PCDHGA10///PCDHGA11///PCDHGB1///PCDHGB2///PCDHGB3///PCDHGB5///PCDHGB6///PCDHGB7///PCDHGC4///PCDHGC5///PCDHGA12///PCDHGA8///PCDHGB4///PCDHGC3"
"81894"	"SLC25A28"
"3937"	"LCP2"
"89792"	"GAL3ST3"
"23261"	"CAMTA1"
"102465472///9123"	"MIR6787///SLC16A3"
"6598"	"SMARCB1"
"2178"	"FANCE"
"2358"	"FPR2"
"79884"	"MAP9"
"80349"	"WDR61"
""	""
"66000"	"TMEM108"
"90678"	"LRSAM1"
"5813"	"PURA"
"10943"	"MSL3"
"7112"	"TMPO"
""	""
""	""
"101930243///101929865"	"LOC101930243///LOC101929865"
"56851"	"EMC7"
"79623"	"GALNT14"
"55412"	"PRO2949"
"100286844"	"BCDIN3D-AS1"
"55796"	"MBNL3"
"9213"	"XPR1"
""	""
"4323"	"MMP14"
"6658"	"SOX3"
"64224"	"HERPUD2"
"55095"	"SAMD4B"
"57520"	"HECW2"
"828"	"CAPS"
""	""
""	""
""	""
"9267"	"CYTH1"
"7702"	"ZNF143"
"84231"	"TRAF7"
""	""
""	""
""	""
"8543"	"LMO4"
""	""
"112936"	"VPS26B"
"284361"	"EMC10"
"7918"	"GPANK1"
"124220"	"ZG16B"
"3674"	"ITGA2B"
"3249"	"HPN"
"55785"	"FGD6"
"6433"	"SFSWAP"
"101927166"	"LOC101927166"
"3822///3821"	"KLRC2///KLRC1"
"22809"	"ATF5"
"25849"	"PARM1"
"383"	"ARG1"
"56987"	"BBX"
"23408"	"SIRT5"
"84872"	"ZC3H10"
"57688"	"ZSWIM6"
"153684"	"LOC153684"
"3952"	"LEP"
""	""
"23221"	"RHOBTB2"
"79892"	"MCMBP"
"100287814"	"LINC00582"
"158506"	"ZNF645"
"83637"	"ZMIZ2"
"23762"	"OSBP2"
"200403"	"VWA3B"
"89870"	"TRIM15"
""	""
"151525"	"WDSUB1"
"83937"	"RASSF4"
"101928195///100996643///25902"	"LOC101928195///LOC100996643///MTHFD1L"
"119710"	"C11orf74"
"3674"	"ITGA2B"
"64002"	"PCGEM1"
"23291"	"FBXW11"
"7752"	"ZNF200"
""	""
"8780"	"RIOK3"
"85460"	"ZNF518B"
"5274"	"SERPINI1"
"123263"	"MTFMT"
"151354"	"FAM84A"
"219595///2346"	"FOLH1B///FOLH1"
"1995"	"ELAVL3"
"285692"	"LOC285692"
"5293"	"PIK3CD"
""	""
"9745"	"ZNF536"
"79683"	"ZDHHC14"
"104564224"	"LUNAR1"
"83895"	"KRTAP1-5"
"51604"	"PIGT"
"1296"	"COL8A2"
"43849"	"KLK12"
"445347///6983///6967"	"TARP///TRGV9///TRGC2"
"9927"	"MFN2"
"158035"	"LINC00032"
"11238"	"CA5B"
"4798"	"NFRKB"
""	""
"820"	"CAMP"
""	""
"4325"	"MMP16"
"101927608"	"LOC101927608"
"5998"	"RGS3"
"283870"	"BRICD5"
"101927272"	"LOC101927272"
"94274"	"PPP1R14A"
"1949"	"EFNB3"
""	""
"221301"	"FAM26D"
"26285"	"CLDN17"
"1748"	"DLX4"
"57222"	"ERGIC1"
"92714"	"ARRDC1"
"4695"	"NDUFA2"
"10075"	"HUWE1"
"100132815"	"IPO5P1"
"23112"	"TNRC6B"
"4613"	"MYCN"
"8450"	"CUL4B"
"10921"	"RNPS1"
"6707"	"SPRR3"
"64064"	"OXCT2"
""	""
"352954"	"GATS"
"54832"	"VPS13C"
""	""
"23196"	"FAM120A"
"282980"	"LINC00700"
"5597"	"MAPK6"
"64795"	"RMND5A"
"1131"	"CHRM3"
""	""
"6599"	"SMARCC1"
"22866"	"CNKSR2"
"102465133///9958"	"MIR6125///USP15"
""	""
"84196"	"USP48"
"100289090"	"LOC100289090"
""	""
""	""
""	""
"56169"	"GSDMC"
"94160"	"ABCC12"
"51171"	"HSD17B14"
"5167"	"ENPP1"
"955"	"ENTPD6"
"4842"	"NOS1"
"79582"	"SPAG16"
"55384"	"MEG3"
"6383"	"SDC2"
"90362"	"FAM110B"
"100379661"	"GRIK1-AS2"
""	""
"64854"	"USP46"
""	""
"7171"	"TPM4"
"374378"	"GALNT18"
"283887"	"LOC283887"
"23451"	"SF3B1"
"25924"	"MYRIP"
"5578"	"PRKCA"
"147138"	"TMC8"
"9913"	"SUPT7L"
"3884"	"KRT33B"
"3222"	"HOXC5"
"79370"	"BCL2L14"
"6854"	"SYN2"
"2201"	"FBN2"
"2078"	"ERG"
"92521"	"SPECC1"
""	""
"634"	"CEACAM1"
"53833"	"IL20RB"
"57172"	"CAMK1G"
"7014"	"TERF2"
"101927320"	"ERICH3-AS1"
"3909"	"LAMA3"
"285971"	"ZNF775"
"22835"	"ZFP30"
"9857"	"CEP350"
"25970"	"SH2B1"
"441951"	"ZFAS1"
"23254"	"KAZN"
"10083"	"USH1C"
"54751"	"FBLIM1"
"83641"	"FAM107B"
"80155"	"NAA15"
"3431"	"SP110"
""	""
"284403"	"WDR62"
"79917"	"MAGIX"
"7351"	"UCP2"
"5301"	"PIN1P1"
"57669"	"EPB41L5"
"81555"	"YIPF5"
"10147"	"SUGP2"
"79817"	"MOB3B"
"3762"	"KCNJ5"
""	""
"56971"	"CEACAM19"
"4110"	"MAGEA11"
"9812"	"KIAA0141"
"10529"	"NEBL"
""	""
"101928623///401320"	"LOC101928623///LOC401320"
""	""
"4640"	"MYO1A"
""	""
"7156"	"TOP3A"
"5062"	"PAK2"
""	""
""	""
"353513///9084"	"VCY1B///VCY"
"57721"	"METTL14"
""	""
"2918"	"GRM8"
"23"	"ABCF1"
"54742"	"LY6K"
""	""
"6856"	"SYPL1"
"27296"	"TP53TG5"
"5865"	"RAB3B"
"80055"	"PGAP1"
""	""
"653423"	"SPAG11A"
"100506815"	"FOXP1-IT1"
"9555"	"H2AFY"
"374955"	"SPATA21"
"9141"	"PDCD5"
"79742"	"CXorf36"
"55893"	"ZNF395"
"10083"	"USH1C"
""	""
"37"	"ACADVL"
"103344718"	"HOTS"
"29842"	"TFCP2L1"
"26082"	"DKFZP434L187"
"121260"	"SLC15A4"
"8590"	"OR6A2"
"283659"	"PRTG"
""	""
"23583"	"SMUG1"
""	""
"6992"	"PPP1R11"
"6674"	"SPAG1"
"83861"	"RSPH3"
""	""
"892"	"CCNC"
"25787"	"DGCR9"
""	""
"79006"	"METRN"
""	""
"218"	"ALDH3A1"
"8702"	"B4GALT4"
"2395"	"FXN"
"10467"	"ZNHIT1"
"54741///3953"	"LEPROT///LEPR"
"153241"	"CEP120"
"102466616///93655///7982"	"MIR6132///ST7-OT3///ST7"
"57496"	"MKL2"
"23120"	"ATP10B"
"440434"	"LOC440434"
"101927211"	"LOC101927211"
"7109"	"TRAPPC10"
"63940"	"GPSM3"
"2823"	"GPM6A"
"3215"	"HOXB5"
"2023"	"ENO1"
"6278"	"S100A7"
"100506084///51326"	"ARL17B///ARL17A"
"100133941"	"CD24"
"8092"	"ALX1"
"55412"	"PRO2949"
"203286"	"ANKS6"
"56931"	"DUS3L"
"5920"	"RARRES3"
"10210"	"TOPORS"
"96459"	"FNIP1"
""	""
"317761"	"C14orf39"
""	""
"162655"	"ZNF519"
"283045"	"LOC283045"
""	""
"4008"	"LMO7"
"441024"	"MTHFD2L"
"573"	"BAG1"
""	""
"101243544///267004///2074"	"ERCC6-PGBD3///PGBD3///ERCC6"
""	""
"102725451///387590"	"LOC102725451///TPTEP1"
"100505666"	"LOC100505666"
""	""
""	""
"163590"	"TOR1AIP2"
"56903"	"PAPOLB"
"10765"	"KDM5B"
"55112"	"WDR60"
"10105"	"PPIF"
"105371401"	"LOC105371401"
"5314"	"PKHD1"
"494470"	"RNF165"
"23057"	"NMNAT2"
"64067"	"NPAS3"
"65986"	"ZBTB10"
"131566"	"DCBLD2"
"51471///9027"	"NAT8B///NAT8"
"25989"	"ULK3"
"23112"	"TNRC6B"
"7264"	"TSTA3"
"144568"	"A2ML1"
""	""
"8837"	"CFLAR"
"10678"	"B3GNT2"
"54903"	"MKS1"
"5578"	"PRKCA"
""	""
"9878"	"TOX4"
""	""
"8658"	"TNKS"
"5654"	"HTRA1"
"133015"	"PACRGL"
"6511"	"SLC1A6"
"132321"	"C4orf33"
""	""
"9730"	"DCAF1"
"5594"	"MAPK1"
"2804"	"GOLGB1"
"101060181///51710"	"LOC101060181///ZNF44"
""	""
"6453"	"ITSN1"
"2847"	"MCHR1"
"113277"	"TMEM106A"
"3248"	"HPGD"
"114327"	"EFHC1"
"59082"	"CARD18"
"440061"	"TRIM64EP"
"2302"	"FOXJ1"
""	""
"1740"	"DLG2"
"170691"	"ADAMTS17"
"3899"	"AFF3"
"3329"	"HSPD1"
"619565///6181"	"SNORA52///RPLP2"
"944"	"TNFSF8"
"6469"	"SHH"
"284369"	"SIGLECL1"
"84126///11277"	"ATRIP///TREX1"
""	""
"11252"	"PACSIN2"
"23365"	"ARHGEF12"
"55112"	"WDR60"
"84629"	"TNRC18"
"100302145///64150"	"MIR1247///DIO3OS"
"4750"	"NEK1"
"27303"	"RBMS3"
"145173"	"B3GLCT"
"57574"	"MARCH4"
"3269"	"HRH1"
"4137"	"MAPT"
"10529"	"NEBL"
"5689"	"PSMB1"
"55653"	"BCAS4"
"834"	"CASP1"
""	""
"724102///9782"	"SNHG4///MATR3"
"79611"	"ACSS3"
"599"	"BCL2L2"
""	""
"80832"	"APOL4"
"170961"	"ANKRD24"
"9611"	"NCOR1"
"958"	"CD40"
"7003"	"TEAD1"
""	""
"4939"	"OAS2"
"11064"	"CNTRL"
"84138"	"SLC7A6OS"
"59339"	"PLEKHA2"
"2676"	"GFRA3"
"58485"	"TRAPPC1"
"3305///3304///3303"	"HSPA1L///HSPA1B///HSPA1A"
""	""
""	""
"91608"	"RASL10B"
"11122"	"PTPRT"
""	""
""	""
"10979"	"FERMT2"
"10197"	"PSME3"
"100873923"	"HYI-AS1"
"60"	"ACTB"
"8344"	"HIST1H2BE"
"290"	"ANPEP"
"23639"	"LRRC6"
""	""
"3236"	"HOXD10"
"100885781"	"LINC00348"
"101929232///646278"	"LOC101929232///PDCD6IPP2"
"10611"	"PDLIM5"
"96610"	"BMS1P20"
"56547"	"MMP26"
"5740"	"PTGIS"
"84826///55339"	"SFT2D3///WDR33"
"199920"	"C1orf168"
"64788"	"LMF1"
"57535"	"KIAA1324"
"64852"	"TUT1"
""	""
"27032"	"ATP2C1"
"641371///10965"	"ACOT1///ACOT2"
""	""
"498"	"ATP5A1"
"26229"	"B3GAT3"
""	""
"54544"	"CRCT1"
"100507433"	"ZNF571-AS1"
"4524"	"MTHFR"
"63932"	"CXorf56"
"1048"	"CEACAM5"
""	""
"2982"	"GUCY1A3"
""	""
"64788"	"LMF1"
""	""
""	""
""	""
"90161"	"HS6ST2"
"151056"	"PLB1"
"100131564"	"CCDC18-AS1"
"9590"	"AKAP12"
"6745"	"SSR1"
"140700"	"SAMD10"
"55892"	"MYNN"
""	""
"6901"	"TAZ"
""	""
"101060443///400073"	"LOC101060443///C12orf76"
"728279///81872"	"KRTAP2-2///KRTAP2-1"
"83983"	"TSSK6"
""	""
""	""
"9643"	"MORF4L2"
"3798"	"KIF5A"
"64699"	"TMPRSS3"
"100505545"	"LINC01095"
""	""
"1841"	"DTYMK"
"3240"	"HP"
""	""
"348013"	"TMEM255B"
"389320"	"TEX43"
"7328"	"UBE2H"
"101928916///4837"	"LOC101928916///NNMT"
"53905"	"DUOX1"
"6597"	"SMARCA4"
"414189"	"AGAP6"
"1080"	"CFTR"
"4628"	"MYH10"
"23333"	"DPY19L1"
"29119"	"CTNNA3"
"4536"	"ND2"
"9639"	"ARHGEF10"
"54790"	"TET2"
"8350"	"HIST1H3A"
"9532"	"BAG2"
"7881"	"KCNAB1"
"5522"	"PPP2R2C"
"79159"	"NOL12"
"149603"	"RNF187"
"10636"	"RGS14"
"23189"	"KANK1"
"176"	"ACAN"
"204962"	"SLC44A5"
""	""
"102465472///9123"	"MIR6787///SLC16A3"
"84725"	"PLEKHA8"
""	""
"84285"	"EIF1AD"
"83698"	"CALN1"
"401494"	"HACD4"
"84986"	"ARHGAP19"
"10060"	"ABCC9"
"10957"	"PNRC1"
"6753"	"SSTR3"
"101929078"	"LOC101929078"
"89910"	"UBE3B"
"10611"	"PDLIM5"
"84305"	"PYM1"
""	""
"55181"	"SMG8"
"3707"	"ITPKB"
"141"	"ADPRH"
""	""
"9049"	"AIP"
"10533"	"ATG7"
"606500///6137"	"SNORD68///RPL13"
"4063"	"LY9"
"23705"	"CADM1"
"339942"	"H1FX-AS1"
"282890"	"ZNF311"
"100507516"	"LOC100507516"
""	""
"101927074"	"LINC00682"
""	""
"3766"	"KCNJ10"
"6776"	"STAT5A"
"8526"	"DGKE"
"23167"	"EFR3A"
"6861"	"SYT5"
"4673"	"NAP1L1"
"146542"	"ZNF688"
""	""
"84268"	"RPAIN"
"55351"	"STK32B"
"9214"	"FCMR"
"283933"	"ZNF843"
"48"	"ACO1"
"93611"	"FBXO44"
""	""
"64283"	"ARHGEF28"
"64434"	"NOM1"
"3605"	"IL17A"
"84288"	"EFCAB2"
"55610"	"VPS50"
"26263"	"FBXO22"
""	""
"112802"	"KRT71"
"6929"	"TCF3"
""	""
"197322"	"ACSF3"
"1838"	"DTNB"
"643201"	"LOC643201"
"91351"	"DDX60L"
"567"	"B2M"
"6376"	"CX3CL1"
"100506866"	"TTN-AS1"
"57504"	"MTA3"
""	""
"25807"	"RHBDD3"
"23434"	"LINC01565"
"3613"	"IMPA2"
"3895"	"KTN1"
""	""
"6729"	"SRP54"
"92949"	"ADAMTSL1"
"2528"	"FUT6"
"346653"	"FAM71F2"
""	""
"171024"	"SYNPO2"
"7009"	"TMBIM6"
"55220"	"KLHDC8A"
""	""
""	""
"134553"	"C5orf24"
""	""
"10863"	"ADAM28"
"10923"	"SUB1"
"101928725"	"LOC101928725"
"101927455"	"TMEM108-AS1"
"6991"	"TCTE3"
"55764"	"IFT122"
"4288"	"MKI67"
"3932"	"LCK"
"23541"	"SEC14L2"
"54531"	"MIER2"
"925"	"CD8A"
"403"	"ARL3"
"100130938"	"LOC100130938"
"7177"	"TPSAB1"
"10858"	"CYP46A1"
"6530"	"SLC6A2"
"3983"	"ABLIM1"
"10635"	"RAD51AP1"
"116535"	"MRGPRF"
"120863"	"DEPDC4"
"22836"	"RHOBTB3"
"1983"	"EIF5"
"23175"	"LPIN1"
"51744"	"CD244"
"100507477"	"LOC100507477"
"8312"	"AXIN1"
""	""
"100287610///100131827"	"LOC100287610///ZNF717"
"55224"	"ETNK2"
"3441"	"IFNA4"
""	""
"54207"	"KCNK10"
"55102"	"ATG2B"
"100652748"	"TIMM23B"
"64943"	"NT5DC2"
"57679"	"ALS2"
"55701"	"ARHGEF40"
"727820"	"LOC727820"
"24140"	"FTSJ1"
"2993"	"GYPA"
"55233"	"MOB1A"
"3748"	"KCNC3"
"6431"	"SRSF6"
"8848"	"TSC22D1"
"105375115"	"LOC105375115"
"84102"	"SLC41A2"
"54790"	"TET2"
"740"	"MRPL49"
"145820"	"LINC00924"
"25873"	"RPL36"
"100505893"	"SLIT2-IT1"
"387"	"RHOA"
""	""
"100129476"	"LOC100129476"
"100130111"	"LOC100130111"
""	""
"4714"	"NDUFB8"
"60680"	"CELF5"
"9079"	"LDB2"
"2057"	"EPOR"
"100506215"	"PAXBP1-AS1"
"29984"	"RHOD"
"100131017"	"ZNF316"
"25823"	"TPSG1"
"55275"	"VPS53"
""	""
"55813"	"UTP6"
"286207"	"CFAP157"
""	""
""	""
""	""
"5394"	"EXOSC10"
""	""
"25921"	"ZDHHC5"
""	""
"2688///1444///1443///1442"	"GH1///CSHL1///CSH2///CSH1"
""	""
""	""
""	""
"5137"	"PDE1C"
""	""
"100506421"	"LINC01158"
"5225"	"PGC"
"2555"	"GABRA2"
"9547"	"CXCL14"
"56112"	"PCDHGA3"
"10950"	"BTG3"
"100505494"	"ANKRD10-IT1"
"5253"	"PHF2"
"862"	"RUNX1T1"
""	""
"5361"	"PLXNA1"
""	""
"100507062"	"PSMD6-AS2"
"9212"	"AURKB"
""	""
"131408"	"FAM131A"
"54814"	"QPCTL"
"148709"	"LOC148709"
"55001"	"TTC22"
"338382"	"RAB7B"
""	""
"284131"	"ENDOV"
"8358"	"HIST1H3B"
""	""
"9631"	"NUP155"
"101929036///5053"	"LOC101929036///PAH"
"79906"	"MORN1"
"8467"	"SMARCA5"
"5602"	"MAPK10"
"55304"	"SPTLC3"
""	""
""	""
""	""
""	""
"83697"	"SLC4A9"
""	""
"648691"	"LL22NC03-63E9.3"
"54069"	"MIS18A"
""	""
"22931"	"RAB18"
"550631"	"CCDC157"
"651430"	"FLJ38576"
"102725526///3507///3502///3501///3500///3493///3492"	"LOC102725526///IGHM///IGHG3///IGHG2///IGHG1///IGHA1///IGH"
"283578"	"TMED8"
"796"	"CALCA"
"168455"	"CCDC71L"
"54556"	"ING3"
"285368"	"PRRT3"
"6728"	"SRP19"
""	""
"160518"	"DENND5B"
"5725"	"PTBP1"
"145264"	"SERPINA12"
""	""
""	""
"80303"	"EFHD1"
"285943"	"HOXA-AS2"
""	""
""	""
"100130428"	"LOC100130428"
"55854"	"ZC3H15"
"23367"	"LARP1"
"340554"	"ZC3H12B"
"100133941"	"CD24"
"8555"	"CDC14B"
"57213"	"SPRYD7"
"9095"	"TBX19"
"26212"	"OR2B6"
""	""
"220136"	"CFAP53"
""	""
"23051"	"ZHX3"
""	""
"79153"	"GDPD3"
"100130778"	"LOC100130778"
"157697"	"ERICH1"
"3881"	"KRT31"
"83723"	"FAM57B"
"344558"	"SH3RF3"
"2740"	"GLP1R"
"23307"	"FKBP15"
"6651"	"SON"
"339229"	"OXLD1"
"158801"	"NKAPP1"
""	""
""	""
"55193"	"PBRM1"
""	""
""	""
"9741"	"LAPTM4A"
"80194"	"TMEM134"
""	""
"250"	"ALPP"
"4034"	"LRCH4"
"2264"	"FGFR4"
""	""
"5664"	"PSEN2"
"56098"	"PCDHGC4"
""	""
"400728///157693"	"FAM87B///FAM87A"
"10495"	"ENOX2"
"84063"	"KIRREL2"
"728716"	"LINC01346"
"724102///9782"	"SNHG4///MATR3"
"1382"	"CRABP2"
"27097"	"TAF5L"
""	""
"657"	"BMPR1A"
"3690"	"ITGB3"
"55869"	"HDAC8"
"54462"	"CCSER2"
""	""
"83541"	"FAM110A"
"22809"	"ATF5"
"10572"	"SIVA1"
""	""
"140290"	"TCP10L"
